vector_store_file_id,file_id,filename,status,size,size_bytes,created_at,created_timestamp
file-8CfWMRK81etmexrxMtnL6V,file-8CfWMRK81etmexrxMtnL6V,article_30933841473049.txt,completed,2.31 KB,2362,2025-10-20 23:49:16,1760968156
file-94xsLBmwXifjCC722Dvauj,file-94xsLBmwXifjCC722Dvauj,article_30971248631705.txt,completed,6.82 KB,6987,2025-10-20 23:49:12,1760968152
file-3pc2k1j361YTRe9uiEKVFy,file-3pc2k1j361YTRe9uiEKVFy,article_31214276477721.txt,completed,3.02 KB,3088,2025-10-20 23:49:08,1760968148
file-9GrLS4Nf2rKWa5DDAhhbRe,file-9GrLS4Nf2rKWa5DDAhhbRe,article_32562567945881.txt,completed,1.87 KB,1911,2025-10-20 23:49:04,1760968144
file-Ebeyjn4oCrc2WLmc6ZNRHg,file-Ebeyjn4oCrc2WLmc6ZNRHg,article_37049041545625.txt,completed,8.00 KB,8197,2025-10-20 23:49:00,1760968140
file-WXdMuprECdi3vnUKku32RY,file-WXdMuprECdi3vnUKku32RY,article_38971279852697.txt,completed,1.82 KB,1861,2025-10-20 23:48:57,1760968137
file-XjqHLgyHLhqc3EYAKAWkse,file-XjqHLgyHLhqc3EYAKAWkse,article_39198644579993.txt,completed,10.55 KB,10802,2025-10-20 23:48:54,1760968134
file-HZa5G7YACUAGfKzoKk9gP7,file-HZa5G7YACUAGfKzoKk9gP7,article_39907775029657.txt,completed,7.85 KB,8042,2025-10-20 23:48:51,1760968131
file-WtH7sXXTxH1vCNR7ktLNCS,file-WtH7sXXTxH1vCNR7ktLNCS,article_42137650816281.txt,completed,3.76 KB,3851,2025-10-20 23:48:48,1760968128
file-9ckX2NncdG84U8gYoZ8GLB,file-9ckX2NncdG84U8gYoZ8GLB,article_42949756456217.txt,completed,4.00 KB,4092,2025-10-20 23:48:45,1760968125
file-YAqz8FCgrSwBxqsrGjDfCy,file-YAqz8FCgrSwBxqsrGjDfCy,article_43177784794009.txt,completed,14.49 KB,14837,2025-10-20 23:48:42,1760968122
file-MZeptyYH59J59iWfjhM3pN,file-MZeptyYH59J59iWfjhM3pN,article_43328245045529.txt,completed,4.09 KB,4186,2025-10-20 23:48:39,1760968119
file-NopUF5HvgcXZBL1waLZqqi,file-NopUF5HvgcXZBL1waLZqqi,article_46945437003673.txt,completed,22.03 KB,22562,2025-10-20 23:48:36,1760968116
file-GoYyu2CCzkUHR6AxEaJafd,file-GoYyu2CCzkUHR6AxEaJafd,article_48030500216601.txt,completed,12.45 KB,12748,2025-10-20 23:48:33,1760968113
file-Qhtb2nDNaBPUVDReSybrMu,file-Qhtb2nDNaBPUVDReSybrMu,article_48838576772633.txt,completed,2.70 KB,2769,2025-10-20 23:48:30,1760968110
file-4jHTAsyp8gdZvCiJNxHGs3,file-4jHTAsyp8gdZvCiJNxHGs3,article_49273181632665.txt,completed,19.00 KB,19455,2025-10-20 23:48:27,1760968107
file-QNbpAhTx259kwV8Y9HFdba,file-QNbpAhTx259kwV8Y9HFdba,article_49511458315161.txt,completed,4.09 KB,4186,2025-10-20 23:48:24,1760968104
file-XFxsBJizFXi5a28eEkjgdZ,file-XFxsBJizFXi5a28eEkjgdZ,article_49539502304537.txt,completed,11.44 KB,11719,2025-10-20 23:48:21,1760968101
file-GJqfdFu4BunF2ZePPUKzdM,file-GJqfdFu4BunF2ZePPUKzdM,article_49877409620761.txt,completed,5.64 KB,5776,2025-10-20 23:48:18,1760968098
file-MH8j6crJWeN6un7XojYVQP,file-MH8j6crJWeN6un7XojYVQP,article_49881600032793.txt,completed,9.49 KB,9721,2025-10-20 23:48:14,1760968094
file-2EST8S2NnWV1CGyVusJNzS,file-2EST8S2NnWV1CGyVusJNzS,article_50210090496025.txt,completed,5.05 KB,5171,2025-10-20 23:48:11,1760968091
file-N26bA4nq5MetwnMbEM1EQi,file-N26bA4nq5MetwnMbEM1EQi,article_50727257881881.txt,completed,6.73 KB,6887,2025-10-20 23:48:08,1760968088
file-BxBtw2uiEbPcS7uzFWuo5y,file-BxBtw2uiEbPcS7uzFWuo5y,article_51221892684313.txt,completed,2.62 KB,2686,2025-10-20 23:48:05,1760968085
file-Fedz5znK37Ba49SJvNsfsm,file-Fedz5znK37Ba49SJvNsfsm,article_51396500685209.txt,completed,4.08 KB,4173,2025-10-20 23:48:02,1760968082
file-TprNfQR38ioEhKwxQqSj8X,file-TprNfQR38ioEhKwxQqSj8X,article_360018142272.txt,completed,6.23 KB,6378,2025-10-20 23:47:58,1760968078
file-A68hS9dvf8csMoRts85s3X,file-A68hS9dvf8csMoRts85s3X,article_360018421631.txt,completed,17.46 KB,17881,2025-10-20 23:47:55,1760968075
file-4ungSRvUAi7wcm1NGJjkk3,file-4ungSRvUAi7wcm1NGJjkk3,article_360018151472.txt,completed,6.40 KB,6549,2025-10-20 23:47:52,1760968072
file-B5JW2Pi5hBtz3QFstjB7by,file-B5JW2Pi5hBtz3QFstjB7by,article_360018425611.txt,completed,8.89 KB,9102,2025-10-20 23:47:49,1760968069
file-8mX7z7EeXMtNv1SVUZF796,file-8mX7z7EeXMtNv1SVUZF796,article_360018426391.txt,completed,10.18 KB,10426,2025-10-20 23:47:46,1760968066
file-1Wm27M2NKMiueBHBPGVF6e,file-1Wm27M2NKMiueBHBPGVF6e,article_360018154332.txt,completed,9.60 KB,9829,2025-10-20 23:47:42,1760968062
file-3ZizDUPcWrczdhWNwWbBhq,file-3ZizDUPcWrczdhWNwWbBhq,article_360018521771.txt,completed,19.53 KB,20000,2025-10-20 23:47:39,1760968059
file-7gQrBH5gNYB9xXSNZM3nvj,file-7gQrBH5gNYB9xXSNZM3nvj,article_360018252832.txt,completed,3.68 KB,3765,2025-10-20 23:47:36,1760968056
file-BYPBgqDgBSqmHTo64AQu4G,file-BYPBgqDgBSqmHTo64AQu4G,article_360018524831.txt,completed,6.10 KB,6247,2025-10-20 23:47:33,1760968053
file-J2qMKhhQ5vbcteeV68TQ3j,file-J2qMKhhQ5vbcteeV68TQ3j,article_360018857552.txt,completed,1.46 KB,1499,2025-10-20 23:47:29,1760968049
file-9NaQySTyK1X1iM7DU5t5KQ,file-9NaQySTyK1X1iM7DU5t5KQ,article_360019508952.txt,completed,5.51 KB,5643,2025-10-20 23:47:26,1760968046
file-NtbgxbCgmzW9hziuUssZJu,file-NtbgxbCgmzW9hziuUssZJu,article_360024302171.txt,completed,5.78 KB,5923,2025-10-20 23:47:23,1760968043
file-9VrJqZihSTby38K5gRGyPU,file-9VrJqZihSTby38K5gRGyPU,article_360024321751.txt,completed,29.85 KB,30570,2025-10-20 23:47:17,1760968037
file-3W4ZYM7qWUM8DGcZootLAR,file-3W4ZYM7qWUM8DGcZootLAR,article_360024323671.txt,completed,9.37 KB,9594,2025-10-20 23:47:13,1760968033
file-6vhDHVEitnXTqNdmN4wZub,file-6vhDHVEitnXTqNdmN4wZub,article_360024309052.txt,completed,7.76 KB,7944,2025-10-20 23:47:09,1760968029
file-PyPpLLZMM3zx4ekeFAvsZ5,file-PyPpLLZMM3zx4ekeFAvsZ5,article_360024597031.txt,completed,10.03 KB,10274,2025-10-20 23:47:05,1760968025
file-SuFswErD1P8XXnXcUXtVVZ,file-SuFswErD1P8XXnXcUXtVVZ,article_360024351592.txt,completed,5.52 KB,5650,2025-10-20 23:47:02,1760968022
file-KayRwNbGcMU13k4HbcEze8,file-KayRwNbGcMU13k4HbcEze8,article_360024483412.txt,completed,1.39 KB,1422,2025-10-20 23:46:58,1760968018
file-AfKZMjCQgdJ4Dru8eMJTmE,file-AfKZMjCQgdJ4Dru8eMJTmE,article_360024789411.txt,completed,768 B,768,2025-10-20 23:46:54,1760968014
file-FDApnq2EP4vNAFj1PduCPh,file-FDApnq2EP4vNAFj1PduCPh,article_360024740512.txt,completed,8.76 KB,8973,2025-10-20 23:46:51,1760968011
file-FP4E2PKa17wdYjBHQPvu6Y,file-FP4E2PKa17wdYjBHQPvu6Y,article_360025097031.txt,completed,2.99 KB,3059,2025-10-20 23:46:48,1760968008
file-17a84Uw8DwmbKeYDqfAnHJ,file-17a84Uw8DwmbKeYDqfAnHJ,article_360025849251.txt,completed,3.87 KB,3963,2025-10-20 23:46:45,1760968005
file-3oFRUMDRGD74hj6rQSPP72,file-3oFRUMDRGD74hj6rQSPP72,article_360025764552.txt,completed,2.41 KB,2472,2025-10-20 23:46:42,1760968002
file-E2uW12JEz4QiTr9KYWP3im,file-E2uW12JEz4QiTr9KYWP3im,article_360026188371.txt,completed,20.83 KB,21332,2025-10-20 23:46:38,1760967998
file-3XmRwY17vufSD4rHucr5Vw,file-3XmRwY17vufSD4rHucr5Vw,article_360026785772.txt,completed,6.05 KB,6196,2025-10-20 23:46:34,1760967994
file-WMzQ1Qzv7X4YNdb9sjQGsb,file-WMzQ1Qzv7X4YNdb9sjQGsb,article_360027859891.txt,completed,10.75 KB,11004,2025-10-20 23:46:31,1760967991
file-UFmaBrGSCMpvX1JRKwVTwK,file-UFmaBrGSCMpvX1JRKwVTwK,article_360028037071.txt,completed,1.42 KB,1451,2025-10-20 23:46:26,1760967986
file-UpwRyvrsx56XRNoMpCaKUD,file-UpwRyvrsx56XRNoMpCaKUD,article_360028159711.txt,completed,7.57 KB,7750,2025-10-20 23:46:23,1760967983
file-YTzKicRYrvUoLiK5eTXHTY,file-YTzKicRYrvUoLiK5eTXHTY,article_360028207471.txt,completed,8.77 KB,8980,2025-10-20 23:46:19,1760967979
file-2ruUjW7MnFmTMAbL9z1Bza,file-2ruUjW7MnFmTMAbL9z1Bza,article_360028296491.txt,completed,10.75 KB,11012,2025-10-20 23:46:16,1760967976
file-RqgkBFdLuySq4Uoopw3sm6,file-RqgkBFdLuySq4Uoopw3sm6,article_360028236592.txt,completed,10.06 KB,10302,2025-10-20 23:46:12,1760967972
file-FusLrFtfx3YX16onk12xp9,file-FusLrFtfx3YX16onk12xp9,article_360028674171.txt,completed,16.63 KB,17026,2025-10-20 23:46:09,1760967969
file-6x4DGCbpCQyvHza9wt2YUJ,file-6x4DGCbpCQyvHza9wt2YUJ,article_360029140291.txt,completed,1.14 KB,1170,2025-10-20 23:46:05,1760967965
file-7Cm7C7VxYqea7FYwK26TDQ,file-7Cm7C7VxYqea7FYwK26TDQ,article_360030839452.txt,completed,15.05 KB,15410,2025-10-20 23:46:02,1760967962
file-UPMbYJB9LKPyE2GgBXcaNd,file-UPMbYJB9LKPyE2GgBXcaNd,article_360032659872.txt,completed,6.25 KB,6396,2025-10-20 23:45:59,1760967959
file-ELGGq58cG9ToZrtXFbrUs3,file-ELGGq58cG9ToZrtXFbrUs3,article_360034140671.txt,completed,18.51 KB,18952,2025-10-20 23:45:55,1760967955
file-UGMQXKXmqgrnpMVYMibhBu,file-UGMQXKXmqgrnpMVYMibhBu,article_360034802291.txt,completed,2.42 KB,2476,2025-10-20 23:45:52,1760967952
file-NNe79paqZg37uN4NvD79qC,file-NNe79paqZg37uN4NvD79qC,article_360035276191.txt,completed,3.11 KB,3188,2025-10-20 23:45:49,1760967949
file-NcHVpZ83XQB625fJk9d5YJ,file-NcHVpZ83XQB625fJk9d5YJ,article_360034905872.txt,completed,7.45 KB,7633,2025-10-20 23:45:45,1760967945
file-WwBjm1wV9VbzkRA8dceHNC,file-WwBjm1wV9VbzkRA8dceHNC,article_360034978492.txt,completed,33.08 KB,33876,2025-10-20 23:45:41,1760967941
file-TUHvekjfMFDH4A6G5yeyiw,file-TUHvekjfMFDH4A6G5yeyiw,article_360036950192.txt,completed,16.65 KB,17050,2025-10-20 23:45:37,1760967937
file-P9q6CRjQimnwzSE29SUYhj,file-P9q6CRjQimnwzSE29SUYhj,article_360037683131.txt,completed,4.01 KB,4103,2025-10-20 23:45:33,1760967933
file-6qDKHkUxcZZfWVappajFip,file-6qDKHkUxcZZfWVappajFip,article_360037359412.txt,completed,1.37 KB,1399,2025-10-20 23:45:30,1760967930
file-UHZrHXMPTzUrAHdE9PvEDx,file-UHZrHXMPTzUrAHdE9PvEDx,article_360037780891.txt,completed,1.31 KB,1342,2025-10-20 23:45:27,1760967927
file-55a5jjeeFfT6q227TkZYfQ,file-55a5jjeeFfT6q227TkZYfQ,article_360041004091.txt,completed,4.72 KB,4838,2025-10-20 23:45:24,1760967924
file-B8Q2z6VoZSBpz1a54Jvimn,file-B8Q2z6VoZSBpz1a54Jvimn,article_360040794072.txt,completed,7.97 KB,8164,2025-10-20 23:45:20,1760967920
file-CpLhq7j2ajwrvjuAVjiQqP,file-CpLhq7j2ajwrvjuAVjiQqP,article_360041355771.txt,completed,8.98 KB,9196,2025-10-20 23:45:17,1760967917
file-Ni2yHbBCrimmWfsPjk7YTA,file-Ni2yHbBCrimmWfsPjk7YTA,article_360041801891.txt,completed,2.01 KB,2062,2025-10-20 23:45:14,1760967914
file-56D3bvgpEYJGof9tQUrXKs,file-56D3bvgpEYJGof9tQUrXKs,article_360042669151.txt,completed,3.04 KB,3115,2025-10-20 23:45:11,1760967911
file-GFPrD3vsUqhwPB3vKv2m4c,file-GFPrD3vsUqhwPB3vKv2m4c,article_360042699071.txt,completed,14.94 KB,15296,2025-10-20 23:45:07,1760967907
file-KHXu2u2HLbnnCVPykgvd2h,file-KHXu2u2HLbnnCVPykgvd2h,article_360042795951.txt,completed,4.70 KB,4817,2025-10-20 23:45:04,1760967904
file-5hdrwPsWZ3Pm9YevqhxyJz,file-5hdrwPsWZ3Pm9YevqhxyJz,article_360042366232.txt,completed,6.94 KB,7111,2025-10-20 23:45:00,1760967900
file-3FsJYc4JC6Y3xrLRhC8pnE,file-3FsJYc4JC6Y3xrLRhC8pnE,article_360042842991.txt,completed,3.65 KB,3738,2025-10-20 23:44:58,1760967898
file-LX17WiPRT55E1adiRTwafD,file-LX17WiPRT55E1adiRTwafD,article_360042943331.txt,completed,1.01 KB,1035,2025-10-20 23:44:54,1760967894
file-8b8zBM55itZ3tnaY9wLyFR,file-8b8zBM55itZ3tnaY9wLyFR,article_360042991771.txt,completed,21.14 KB,21647,2025-10-20 23:44:51,1760967891
file-1JuzfS2iLMaxYwFpsgjMnq,file-1JuzfS2iLMaxYwFpsgjMnq,article_360042554272.txt,completed,6.32 KB,6470,2025-10-20 23:44:47,1760967887
file-AKpnsBX2t7GXvXJ3gtZfNY,file-AKpnsBX2t7GXvXJ3gtZfNY,article_360043034591.txt,completed,6.29 KB,6442,2025-10-20 23:44:44,1760967884
file-VmcZYA8naC74XvdNrPc1CP,file-VmcZYA8naC74XvdNrPc1CP,article_360043047171.txt,completed,8.27 KB,8472,2025-10-20 23:44:41,1760967881
file-CocBne3tn3c2YkaRnW54R5,file-CocBne3tn3c2YkaRnW54R5,article_360042659152.txt,completed,1.49 KB,1522,2025-10-20 23:44:38,1760967878
file-8BhTvSShhyxg9GRewNpcHd,file-8BhTvSShhyxg9GRewNpcHd,article_360043607351.txt,completed,6.24 KB,6393,2025-10-20 23:44:34,1760967874
file-FBXFayWLcXDinGeRuZKyqd,file-FBXFayWLcXDinGeRuZKyqd,article_360043467132.txt,completed,15.04 KB,15398,2025-10-20 23:44:30,1760967870
file-84eeLancLBTS3VzpXCzTp7,file-84eeLancLBTS3VzpXCzTp7,article_360044148991.txt,completed,24.73 KB,25326,2025-10-20 23:44:27,1760967867
file-C5UrrRzBFgs87kte8LQ8V1,file-C5UrrRzBFgs87kte8LQ8V1,article_360044177292.txt,completed,6.12 KB,6269,2025-10-20 23:44:23,1760967863
file-W8DHZao67vwvFYLfCp19x6,file-W8DHZao67vwvFYLfCp19x6,article_360044683192.txt,completed,4.50 KB,4613,2025-10-20 23:44:18,1760967858
file-58VNuGUPXUBgKK3ehQLK9d,file-58VNuGUPXUBgKK3ehQLK9d,article_360044683472.txt,completed,22.83 KB,23378,2025-10-20 23:44:12,1760967852
file-BfdBTYHWoFKpYY75w31Kg7,file-BfdBTYHWoFKpYY75w31Kg7,article_360045200572.txt,completed,13.02 KB,13328,2025-10-20 23:44:09,1760967849
file-5ZqAzMbmBwokrLqdVuoBiA,file-5ZqAzMbmBwokrLqdVuoBiA,article_360046822291.txt,completed,1.81 KB,1850,2025-10-20 23:44:05,1760967845
file-D7Jb63ptCctF17CNWoYeCr,file-D7Jb63ptCctF17CNWoYeCr,article_360047940932.txt,completed,1.98 KB,2023,2025-10-20 23:44:02,1760967842
file-3YAVzhwfGouP3xTWwcPEyq,file-3YAVzhwfGouP3xTWwcPEyq,article_360048532011.txt,completed,7.02 KB,7184,2025-10-20 23:43:58,1760967838
file-KQvomMW6AS7afERwgzxnLu,file-KQvomMW6AS7afERwgzxnLu,article_360048361352.txt,completed,2.78 KB,2845,2025-10-20 23:43:53,1760967833
file-3qjHazoL65Aft8ZqkpoxnZ,file-3qjHazoL65Aft8ZqkpoxnZ,article_360048361672.txt,completed,15.35 KB,15721,2025-10-20 23:43:50,1760967830
file-4xAtwyry1UgMJsqpVaXHRA,file-4xAtwyry1UgMJsqpVaXHRA,article_360048763632.txt,completed,13.40 KB,13724,2025-10-20 23:43:47,1760967827
file-JYWpD5UJ9ykXpRjeujjafF,file-JYWpD5UJ9ykXpRjeujjafF,article_360049117952.txt,completed,2.20 KB,2251,2025-10-20 23:43:44,1760967824
file-F9g52VT7483KM4YKQ6ZhkG,file-F9g52VT7483KM4YKQ6ZhkG,article_360049537432.txt,completed,3.58 KB,3661,2025-10-20 23:43:41,1760967821
file-35mmcn5PpNfQ6LgkGKpwwh,file-35mmcn5PpNfQ6LgkGKpwwh,article_360051133112.txt,completed,9.13 KB,9352,2025-10-20 23:43:38,1760967818
file-FyRDs8Qx4F6WVxb313cD7x,file-FyRDs8Qx4F6WVxb313cD7x,article_360051773411.txt,completed,7.86 KB,8050,2025-10-20 23:43:33,1760967813
file-GecSWRNHpww9YcxA78dYTT,file-GecSWRNHpww9YcxA78dYTT,article_360051309652.txt,completed,1.12 KB,1146,2025-10-20 23:43:30,1760967810
file-YDusHR9xs2hUt63gp45bVm,file-YDusHR9xs2hUt63gp45bVm,article_360052438371.txt,completed,2.79 KB,2861,2025-10-20 23:43:27,1760967807
file-NW82p3KjjnDHLe6AHNrB4F,file-NW82p3KjjnDHLe6AHNrB4F,article_360052974972.txt,completed,1011 B,1011,2025-10-20 23:43:23,1760967803
file-SRC7bBdsF9vczwphtHKpgv,file-SRC7bBdsF9vczwphtHKpgv,article_360054443792.txt,completed,6.00 KB,6146,2025-10-20 23:43:20,1760967800
file-XGKA4fBf5RNm9ezAkvKvNd,file-XGKA4fBf5RNm9ezAkvKvNd,article_360055043771.txt,completed,15.18 KB,15548,2025-10-20 23:43:17,1760967797
file-3yQ24vFUgq8jgziTmvLGSt,file-3yQ24vFUgq8jgziTmvLGSt,article_360055454611.txt,completed,1.15 KB,1181,2025-10-20 23:43:14,1760967794
file-Bbe84zmvJ96ZcU6gyjRbh8,file-Bbe84zmvJ96ZcU6gyjRbh8,article_360056465071.txt,completed,12.94 KB,13253,2025-10-20 23:43:11,1760967791
file-PxnVdg5urdFF2qFFbX8ddp,file-PxnVdg5urdFF2qFFbX8ddp,article_360056152812.txt,completed,8.70 KB,8909,2025-10-20 23:43:08,1760967788
file-ABLhSM2TFWJKXDzdAUzk9X,file-ABLhSM2TFWJKXDzdAUzk9X,article_360056194012.txt,completed,4.62 KB,4733,2025-10-20 23:43:04,1760967784
file-Siu99QVGAAKqxLWMGzPkwo,file-Siu99QVGAAKqxLWMGzPkwo,article_360056342452.txt,completed,1.89 KB,1936,2025-10-20 23:43:01,1760967781
file-Kww1YSiNg1vh3Ssb3EV6Ci,file-Kww1YSiNg1vh3Ssb3EV6Ci,article_360056758372.txt,completed,1.75 KB,1787,2025-10-20 23:42:58,1760967778
file-CMNoGiFX6uStsQjbepJwiS,file-CMNoGiFX6uStsQjbepJwiS,article_360057033152.txt,completed,11.87 KB,12155,2025-10-20 23:42:55,1760967775
file-Y5DvnhUFsjFMRe95yumbKV,file-Y5DvnhUFsjFMRe95yumbKV,article_360057392972.txt,completed,12.24 KB,12537,2025-10-20 23:42:52,1760967772
file-6VKK2cVM2327uqAXs9b9sx,file-6VKK2cVM2327uqAXs9b9sx,article_360057414392.txt,completed,21.15 KB,21658,2025-10-20 23:42:49,1760967769
file-2KwwvLCE7UcskBiS2tysYp,file-2KwwvLCE7UcskBiS2tysYp,article_360058058492.txt,completed,12.51 KB,12811,2025-10-20 23:42:46,1760967766
file-J4WTiEWYXAHHMwHCERhUqS,file-J4WTiEWYXAHHMwHCERhUqS,article_360058914431.txt,completed,2.25 KB,2300,2025-10-20 23:42:42,1760967762
file-7z3Ai8UtCo6sHqzfes3KC9,file-7z3Ai8UtCo6sHqzfes3KC9,article_360059778831.txt,completed,1.44 KB,1479,2025-10-20 23:42:39,1760967759
file-D6Pm25Pj5iFdeRQjDiWgAa,file-D6Pm25Pj5iFdeRQjDiWgAa,article_360059482592.txt,completed,8.46 KB,8659,2025-10-20 23:42:36,1760967756
file-T1oF6NCRQXCLgt3C91MDzq,file-T1oF6NCRQXCLgt3C91MDzq,article_360060385452.txt,completed,6.89 KB,7053,2025-10-20 23:42:33,1760967753
file-QZNWqtX3s5HSawJJRtb5Bz,file-QZNWqtX3s5HSawJJRtb5Bz,article_360061054612.txt,completed,5.53 KB,5661,2025-10-20 23:42:30,1760967750
file-SxBnCJ263Xojh16TiqRcQY,file-SxBnCJ263Xojh16TiqRcQY,article_360062012371.txt,completed,5.94 KB,6082,2025-10-20 23:42:27,1760967747
file-DXGbzaSLBG2TS9eg12jWDW,file-DXGbzaSLBG2TS9eg12jWDW,article_360062092132.txt,completed,19.45 KB,19921,2025-10-20 23:42:24,1760967744
file-MLApNCPpkFbm8ozvwq5Yrw,file-MLApNCPpkFbm8ozvwq5Yrw,article_4402343972365.txt,completed,1.73 KB,1767,2025-10-20 23:42:20,1760967740
file-JzCyh3bLgvZ8HtRoLTM4aD,file-JzCyh3bLgvZ8HtRoLTM4aD,article_4402837405581.txt,completed,2.58 KB,2637,2025-10-20 23:42:16,1760967736
file-1YAk5CpUUiqqxHSPMnn2nC,file-1YAk5CpUUiqqxHSPMnn2nC,article_4404264980109.txt,completed,17.64 KB,18062,2025-10-20 23:42:13,1760967733
file-CS7TimAfwzKAz7reH47TjT,file-CS7TimAfwzKAz7reH47TjT,article_4404956090125.txt,completed,2.81 KB,2878,2025-10-20 23:42:10,1760967730
file-PChET8gZu7UhxGrpvyZZPT,file-PChET8gZu7UhxGrpvyZZPT,article_4406452150029.txt,completed,10.95 KB,11212,2025-10-20 23:42:06,1760967726
file-NDvbbXtZygicbnKZ9MuRG1,file-NDvbbXtZygicbnKZ9MuRG1,article_4406901943053.txt,completed,1.87 KB,1918,2025-10-20 23:42:03,1760967723
file-QhGBtaySBEkXH4cJVsVWKn,file-QhGBtaySBEkXH4cJVsVWKn,article_4405685741465.txt,completed,13.44 KB,13759,2025-10-20 23:42:00,1760967720
file-KNZz5qwarWwonzBXw4atWK,file-KNZz5qwarWwonzBXw4atWK,article_4405862388505.txt,completed,2.32 KB,2372,2025-10-20 23:41:56,1760967716
file-PDWJDsAvs3ok8usaCbotZ1,file-PDWJDsAvs3ok8usaCbotZ1,article_4405909267737.txt,completed,16.88 KB,17281,2025-10-20 23:41:52,1760967712
file-BvKoJJkyUaNBDApA4CwJ2J,file-BvKoJJkyUaNBDApA4CwJ2J,article_4407151242137.txt,completed,2.99 KB,3063,2025-10-20 23:41:49,1760967709
file-QPy3hw4MNz9TmcVCksE2w2,file-QPy3hw4MNz9TmcVCksE2w2,article_4407258897945.txt,completed,16.77 KB,17170,2025-10-20 23:41:43,1760967703
file-CKmCmG5qVa7Atpe4rH3xK8,file-CKmCmG5qVa7Atpe4rH3xK8,article_4407461525785.txt,completed,2.08 KB,2128,2025-10-20 23:41:40,1760967700
file-K7UvYkbjCe74MhYja7S2Kn,file-K7UvYkbjCe74MhYja7S2Kn,article_4407499009305.txt,completed,3.65 KB,3733,2025-10-20 23:41:37,1760967697
file-NXazQbcQdsBp8gp8Nf6Bb9,file-NXazQbcQdsBp8gp8Nf6Bb9,article_4407517293081.txt,completed,3.83 KB,3926,2025-10-20 23:41:32,1760967692
file-PhF2dW3EiuJvhkU2MTqtcx,file-PhF2dW3EiuJvhkU2MTqtcx,article_4407529573017.txt,completed,1005 B,1005,2025-10-20 23:41:30,1760967690
file-3Z6KHA65TxF4pPYdvRv1SF,file-3Z6KHA65TxF4pPYdvRv1SF,article_4407560245529.txt,completed,16.92 KB,17325,2025-10-20 23:41:26,1760967686
file-7bNzyeHwn7ZNoUPnSQeG7L,file-7bNzyeHwn7ZNoUPnSQeG7L,article_4407569500825.txt,completed,3.06 KB,3138,2025-10-20 23:41:22,1760967682
file-9yxzTkX71tmFvtv5HWccYA,file-9yxzTkX71tmFvtv5HWccYA,article_4407762974745.txt,completed,2.14 KB,2189,2025-10-20 23:41:19,1760967679
file-TqB2aQEAocLueua2orZ2QK,file-TqB2aQEAocLueua2orZ2QK,article_4407891059993.txt,completed,2.18 KB,2235,2025-10-20 23:41:15,1760967675
file-8bwL3sj8oTd97FBK1TxJPb,file-8bwL3sj8oTd97FBK1TxJPb,article_4408089803161.txt,completed,4.14 KB,4240,2025-10-20 23:41:11,1760967671
file-1RDeezV4bNN33Ev4QpLyX4,file-1RDeezV4bNN33Ev4QpLyX4,article_4408718534041.txt,completed,4.39 KB,4492,2025-10-20 23:41:08,1760967668
file-UTBPv7fWTfysLVNvbyVfBW,file-UTBPv7fWTfysLVNvbyVfBW,article_4408751251097.txt,completed,4.15 KB,4246,2025-10-20 23:41:05,1760967665
file-8toGUmESqEoBZjK4srnEgC,file-8toGUmESqEoBZjK4srnEgC,article_4408832255641.txt,completed,22.09 KB,22617,2025-10-20 23:41:01,1760967661
file-Tsc6E3sp6wRXtTe1gtwBNp,file-Tsc6E3sp6wRXtTe1gtwBNp,article_4408884974489.txt,completed,928 B,928,2025-10-20 23:40:58,1760967658
file-SBTfEVkLyGPVW6U4r3vN1V,file-SBTfEVkLyGPVW6U4r3vN1V,article_4408920827417.txt,completed,1.92 KB,1968,2025-10-20 23:40:55,1760967655
file-SoaCdq6Ev6re6baUUBQuz6,file-SoaCdq6Ev6re6baUUBQuz6,article_4408936192025.txt,completed,2.30 KB,2356,2025-10-20 23:40:52,1760967652
file-RiPkaktbbLe3Z5N1v63UXf,file-RiPkaktbbLe3Z5N1v63UXf,article_4410623875481.txt,completed,25.82 KB,26437,2025-10-20 23:40:48,1760967648
file-PtC3UKyBoYZK4pRVZcEujf,file-PtC3UKyBoYZK4pRVZcEujf,article_4410920091289.txt,completed,11.80 KB,12083,2025-10-20 23:40:45,1760967645
file-TvQCrpKoPDSjbPtFDoFpAT,file-TvQCrpKoPDSjbPtFDoFpAT,article_4411033618969.txt,completed,13.15 KB,13462,2025-10-20 23:40:42,1760967642
file-5GTnoHKeFhAPgfJPmnhf5h,file-5GTnoHKeFhAPgfJPmnhf5h,article_4411426816281.txt,completed,12.62 KB,12925,2025-10-20 23:40:39,1760967639
file-WM8yb5bprPYHKz6XJnSLEy,file-WM8yb5bprPYHKz6XJnSLEy,article_4411528116889.txt,completed,1.42 KB,1458,2025-10-20 23:40:35,1760967635
file-C4rxRd35sc2PWf9yV2i3fr,file-C4rxRd35sc2PWf9yV2i3fr,article_4412655434009.txt,completed,2.96 KB,3034,2025-10-20 23:40:32,1760967632
file-9zULXT1LZi1Vpgbh12P6Qq,file-9zULXT1LZi1Vpgbh12P6Qq,article_4413588096665.txt,completed,20.67 KB,21164,2025-10-20 23:40:29,1760967629
file-HinLQvYHhFAcTUXAF4HBNd,file-HinLQvYHhFAcTUXAF4HBNd,article_4414725590041.txt,completed,2.24 KB,2298,2025-10-20 23:40:26,1760967626
